timestamp,elapsed_s,qr_command,all_detections,nav_state,cmd_linear_x,cmd_angular_z,detection_event
2026-05-22T06:15:51.422,0.246,,,,0.0000,0.0000,False
2026-05-22T06:15:51.620,0.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:51.826,0.649,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:52.020,0.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:52.226,1.049,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:52.420,1.244,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:52.620,1.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:52.820,1.644,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:53.020,1.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:53.221,2.044,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:53.420,2.244,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:53.620,2.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:53.820,2.644,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:54.020,2.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:54.220,3.044,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:54.420,3.244,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:54.620,3.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:54.820,3.644,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:55.020,3.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:55.220,4.044,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:55.420,4.244,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:55.620,4.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:55.820,4.644,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:56.020,4.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:56.220,5.044,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:56.420,5.244,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:56.620,5.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:56.820,5.644,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:57.020,5.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:57.220,6.044,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:57.421,6.245,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:57.620,6.444,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:57.820,6.644,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:58.020,6.844,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:58.220,7.044,,,IDLE,0.0000,0.0000,False
2026-05-22T06:15:58.420,7.244,,,IDLE,0.0000,0.0000,False
