timestamp,elapsed_s,qr_command,all_detections,nav_state,cmd_linear_x,cmd_angular_z,detection_event,lighting_state
2026-05-21T11:12:00.595,17.440,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:00.795,17.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:00.995,17.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:01.195,18.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:01.395,18.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:01.595,18.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:01.795,18.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:01.995,18.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:02.195,19.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:02.395,19.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:02.595,19.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:02.795,19.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:02.995,19.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:03.194,20.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:03.395,20.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:03.595,20.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:03.795,20.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:03.995,20.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:04.195,21.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:04.395,21.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:04.595,21.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:04.795,21.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:04.995,21.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:05.195,22.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:05.395,22.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:05.595,22.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:05.795,22.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:05.995,22.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:06.195,23.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:06.395,23.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:06.595,23.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:06.795,23.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:06.995,23.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:07.195,24.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:07.396,24.241,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:07.595,24.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:07.795,24.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:07.995,24.840,TURN_RIGHT,"[{""timestamp"": ""2026-05-21T11:12:07"", ""content"": ""TURN_RIGHT"", ""bbox_area"": 4180.563075911021}]",TURNING,0.0000,-0.4000,True,BRIGHT
2026-05-21T11:12:08.195,25.040,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:08.395,25.239,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:08.595,25.440,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:08.795,25.640,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:08.995,25.840,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:09.195,26.040,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:09.395,26.239,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:09.595,26.439,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:09.796,26.641,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:09.995,26.840,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:10.195,27.039,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:10.395,27.239,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:10.595,27.439,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:10.795,27.639,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:10.995,27.839,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:11.195,28.039,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:11.395,28.239,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:11.595,28.439,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:11.795,28.639,,,TURNING,0.0000,-0.4000,False,BRIGHT
2026-05-21T11:12:11.995,28.839,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:12.195,29.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:12.395,29.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:12.595,29.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:12.795,29.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:12.996,29.841,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:13.195,30.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:13.396,30.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:13.595,30.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:13.795,30.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:13.995,30.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:14.195,31.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:14.395,31.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:14.595,31.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:14.795,31.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:14.995,31.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:15.195,32.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:15.395,32.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:15.595,32.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:15.795,32.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:15.995,32.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:16.195,33.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:16.395,33.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:16.595,33.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:16.795,33.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:16.994,33.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:17.195,34.039,SPEED_UP,"[{""timestamp"": ""2026-05-21T11:12:17"", ""content"": ""SPEED_UP"", ""bbox_area"": 5075.985397338867}]",DRIVING,0.1300,0.0000,True,BRIGHT
2026-05-21T11:12:17.395,34.239,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:17.595,34.440,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:17.794,34.639,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:17.995,34.839,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:18.194,35.039,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:18.395,35.240,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:18.595,35.439,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:18.795,35.639,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:18.995,35.839,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:19.197,36.042,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:19.395,36.240,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:19.595,36.440,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:19.795,36.639,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:19.995,36.839,,,DRIVING,0.1300,0.0000,False,BRIGHT
2026-05-21T11:12:20.195,37.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:20.395,37.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:20.595,37.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:20.794,37.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:20.995,37.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:21.195,38.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:21.395,38.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:21.594,38.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:21.795,38.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:21.995,38.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:22.195,39.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:22.395,39.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:22.595,39.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:22.795,39.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:22.995,39.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:23.196,40.041,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:23.394,40.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:23.595,40.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:23.795,40.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:23.995,40.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:24.195,41.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:24.395,41.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:24.595,41.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:24.795,41.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:24.995,41.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:25.195,42.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:25.395,42.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:25.595,42.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:25.795,42.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:25.995,42.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:26.195,43.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:26.395,43.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:26.595,43.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:26.796,43.641,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:26.995,43.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:27.195,44.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:27.395,44.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:27.595,44.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:27.797,44.641,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:27.996,44.841,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:28.195,45.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:28.395,45.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:28.595,45.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:28.796,45.641,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:28.995,45.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:29.195,46.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:29.395,46.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:29.595,46.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:29.795,46.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:29.994,46.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:30.195,47.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:30.395,47.239,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:30.595,47.439,SPEED_DOWN,"[{""timestamp"": ""2026-05-21T11:12:30"", ""content"": ""SPEED_DOWN"", ""bbox_area"": 9797.0}]",DRIVING,0.0800,0.0000,True,BRIGHT
2026-05-21T11:12:30.795,47.640,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:30.997,47.841,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:31.195,48.039,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:31.397,48.241,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:31.595,48.440,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:31.795,48.639,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:31.995,48.840,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:32.195,49.040,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:32.395,49.239,,,DRIVING,0.0800,0.0000,False,BRIGHT
2026-05-21T11:12:32.596,49.441,SPEED_DOWN,"[{""timestamp"": ""2026-05-21T11:12:32"", ""content"": ""SPEED_DOWN"", ""bbox_area"": 15388.903311790898}]",DRIVING,0.0500,0.0000,True,BRIGHT
2026-05-21T11:12:32.795,49.640,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:32.995,49.839,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:33.195,50.039,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:33.395,50.239,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:33.595,50.440,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:33.797,50.642,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:33.996,50.841,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:34.196,51.041,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:34.396,51.240,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:34.595,51.439,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:34.798,51.642,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:34.995,51.840,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:35.195,52.040,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:35.396,52.241,,,DRIVING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:35.595,52.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:35.795,52.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:35.995,52.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:36.195,53.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:36.395,53.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:36.594,53.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:36.795,53.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:36.995,53.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:37.195,54.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:37.395,54.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:37.596,54.441,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:37.795,54.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:37.995,54.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:38.195,55.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:38.396,55.241,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:38.597,55.442,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:38.794,55.639,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:38.996,55.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:39.195,56.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:39.396,56.241,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:39.595,56.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:39.796,56.641,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:39.997,56.842,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:40.195,57.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:40.395,57.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:40.595,57.439,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:40.795,57.640,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:40.995,57.840,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:41.195,58.040,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:41.395,58.240,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:41.595,58.440,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:41.796,58.641,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:41.995,58.839,,,RECOVERING,0.0500,0.0000,False,BRIGHT
2026-05-21T11:12:42.195,59.039,,,RECOVERING,0.0500,0.0000,False,BRIGHT
