timestamp,elapsed_s,qr_command,all_detections,nav_state,cmd_linear_x,cmd_angular_z,detection_event
2026-05-22T06:56:00.765,0.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:00.965,0.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:01.166,0.664,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:01.367,0.864,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:01.565,1.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:01.764,1.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:01.967,1.464,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:02.164,1.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:02.364,1.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:02.564,2.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:02.764,2.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:02.964,2.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:03.165,2.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:03.364,2.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:03.564,3.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:03.764,3.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:03.964,3.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:04.164,3.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:04.364,3.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:04.564,4.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:04.764,4.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:04.964,4.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:05.166,4.664,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:05.364,4.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:05.564,5.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:05.764,5.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:05.964,5.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:06.164,5.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:06.366,5.864,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:06.565,6.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:06.764,6.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:06.964,6.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:07.164,6.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:07.364,6.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:07.565,7.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:07.765,7.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:07.964,7.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:08.164,7.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:08.364,7.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:08.564,8.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:08.765,8.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:08.965,8.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:09.164,8.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:09.364,8.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:09.564,9.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:09.764,9.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:09.964,9.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:10.165,9.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:10.364,9.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:10.564,10.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:10.764,10.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:10.964,10.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:11.164,10.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:11.365,10.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:11.565,11.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:11.764,11.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:11.964,11.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:12.164,11.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:12.364,11.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:12.564,12.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:12.764,12.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:12.965,12.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:13.165,12.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:13.364,12.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:13.564,13.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:13.764,13.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:13.964,13.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:14.165,13.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:14.364,13.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:14.564,14.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:14.765,14.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:14.965,14.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:15.165,14.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:15.364,14.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:15.565,15.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:15.764,15.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:15.964,15.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:16.165,15.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:16.364,15.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:16.565,16.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:16.764,16.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:16.964,16.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:17.164,16.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:17.364,16.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:17.564,17.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:17.764,17.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:17.964,17.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:18.165,17.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:18.365,17.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:18.565,18.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:18.764,18.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:18.964,18.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:19.164,18.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:19.364,18.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:19.565,19.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:19.765,19.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:19.965,19.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:20.165,19.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:20.364,19.862,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:20.565,20.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:20.765,20.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:20.964,20.462,STOP,"[{""timestamp"": ""2026-05-22T06:56:20"", ""content"": ""STOP"", ""bbox_area"": 15314.503295898438}]",IDLE,0.0000,0.0000,True
2026-05-22T06:56:21.165,20.663,,"[{""timestamp"": ""2026-05-22T06:56:21"", ""content"": ""STOP"", ""bbox_area"": 15252.0}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:21.365,20.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:21.565,21.063,,"[{""timestamp"": ""2026-05-22T06:56:21"", ""content"": ""STOP"", ""bbox_area"": 15376.0}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:21.765,21.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:21.964,21.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:22.165,21.663,STOP,"[{""timestamp"": ""2026-05-22T06:56:21"", ""content"": ""STOP"", ""bbox_area"": 15562.495239257812}]",IDLE,0.0000,0.0000,True
2026-05-22T06:56:22.365,21.863,,"[{""timestamp"": ""2026-05-22T06:56:22"", ""content"": ""STOP"", ""bbox_area"": 15860.991165161133}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:22.565,22.063,,"[{""timestamp"": ""2026-05-22T06:56:22"", ""content"": ""STOP"", ""bbox_area"": 15874.992553710938}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:22.765,22.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:22.965,22.463,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:23.165,22.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:23.365,22.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:23.565,23.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:23.766,23.264,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:23.965,23.463,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:24.165,23.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:24.365,23.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:24.565,24.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:24.765,24.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:24.965,24.463,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:25.166,24.664,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:25.365,24.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:25.565,25.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:25.765,25.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:25.965,25.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:26.165,25.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:26.364,25.862,STOP,"[{""timestamp"": ""2026-05-22T06:56:26"", ""content"": ""STOP"", ""bbox_area"": 5480.153045654297}]",IDLE,0.0000,0.0000,True
2026-05-22T06:56:26.565,26.063,,"[{""timestamp"": ""2026-05-22T06:56:26"", ""content"": ""STOP"", ""bbox_area"": 5513.506988525391}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:26.766,26.263,,"[{""timestamp"": ""2026-05-22T06:56:26"", ""content"": ""STOP"", ""bbox_area"": 5651.244157870882}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:26.965,26.463,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:27.167,26.665,,"[{""timestamp"": ""2026-05-22T06:56:26"", ""content"": ""STOP"", ""bbox_area"": 5459.041290283203}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:27.365,26.863,,"[{""timestamp"": ""2026-05-22T06:56:27"", ""content"": ""STOP"", ""bbox_area"": 5443.2546463012695}]",IDLE,0.0000,0.0000,False
2026-05-22T06:56:27.565,27.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:27.765,27.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:27.965,27.463,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:28.166,27.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:28.365,27.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:28.565,28.063,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:28.765,28.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:28.965,28.462,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:29.165,28.662,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:29.366,28.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:29.565,29.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:29.764,29.262,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:29.966,29.464,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:30.165,29.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:30.365,29.863,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:30.565,30.062,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:30.765,30.263,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:30.965,30.463,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:31.165,30.663,,,IDLE,0.0000,0.0000,False
2026-05-22T06:56:31.365,30.862,,,IDLE,0.0000,0.0000,False
